,car-id,days,left-park
15837,20160906100940-539,0,True
15838,20161806111846-221,0,True
15839,20162306112318-549,0,True
15840,20162706112755-51,0,True
15841,20160206030250-77,0,True
15842,20162106032137-66,0,True
15843,20164306034335-643,0,True
15844,20163106043100-338,0,True
15845,20163406043447-340,0,True
15846,20163206073247-445,0,True
15847,20164706074734-213,0,True
15848,20164906074954-881,0,True
15849,20160006100027-340,0,True
15850,20161806101830-653,0,True
15851,20164207034214-159,0,True
15852,20162607062658-206,0,True
15853,20165407085446-222,0,True
15854,20164907114917-654,0,True
15855,20165007015002-336,0,True
15856,20160107020152-541,0,True
15857,20163507033547-13,0,True
15858,20163707043744-880,0,True
15859,20164007044039-679,0,True
15860,20163307053344-591,0,True
15861,20163507053523-324,0,True
15862,20165107055148-149,0,True
15863,20160407080416-325,0,True
15864,20161407081409-475,0,True
15865,20162007102019-930,0,True
15866,20162907112948-254,0,True
15867,20163407113425-538,0,True
15868,20163508123547-905,0,True
15869,20164408124401-422,0,True
15870,20161308011357-11,0,True
15871,20163408013437-56,0,True
15872,20163308033359-934,0,True
15873,20161908041958-524,0,True
15874,20163008063045-878,0,True
15875,20162208092257-926,0,True
15876,20160508110520-327,0,True
15877,20165108125131-761,0,True
15878,20165908125903-555,0,True
15879,20165308015305-587,0,True
15880,20160908030949-595,0,True
15881,20162408032458-477,0,True
15882,20165008055045-836,0,True
15883,20163208063243-501,0,True
15884,20160308100328-161,0,True
15885,20165508115524-616,0,True
15886,20162309032341-545,0,True
15887,20160309050326-469,0,True
15888,20161409061427-460,0,True
15889,20161709061746-324,0,True
15890,20160409090431-300,0,True
15891,20164609094614-394,0,True
15892,20162209102238-93,1,True
15893,20162109122116-665,0,True
15894,20165409015425-677,0,True
15895,20162509022556-454,0,True
15896,20161009031041-451,0,True
15897,20164909034947-733,0,True
15898,20164509044516-930,0,True
15899,20160909050954-810,0,True
15900,20161009071031-181,0,True
15901,20162610042645-80,0,True
15902,20163510063539-382,0,True
15903,20163910063929-160,0,True
15904,20161810071813-767,0,True
15905,20160110100107-925,0,True
15906,20161010111008-592,0,True
15907,20161910121939-342,0,True
15908,20165310015358-208,0,True
15909,20163110023151-350,0,True
15910,20165010025045-410,0,True
15911,20160610030640-374,0,True
15912,20160910030929-444,0,True
15913,20161210041258-96,0,True
15914,20165510045514-467,0,True
15915,20160210050221-826,0,True
15916,20163710053757-851,0,True
15917,20165810065810-994,0,True
15918,20163210073217-193,0,True
15919,20163510103518-826,0,True
15920,20164810104854-501,0,True
15921,20163211033230-180,0,True
15922,20161311051300-409,0,True
15923,20164211064211-761,0,True
15924,20160611070608-652,0,True
15925,20164811074802-833,0,True
15926,20161111081100-147,0,True
15927,20162211102241-683,0,True
15928,20161311011310-38,0,True
15929,20160611020625-594,0,True
15930,20160111030159-632,0,True
15931,20160411030412-40,16,True
15932,20163311043337-416,0,True
15933,20163711043710-733,0,True
15934,20161711051700-744,0,True
15935,20165011055050-88,0,True
15936,20162011062008-469,0,True
15937,20163211063203-861,0,True
15938,20165011075057-330,0,True
15939,20163911113947-562,0,True
15940,20165512125523-574,0,True
15941,20161512031554-290,0,True
15942,20161012041010-113,0,True
15943,20161712061724-903,0,True
15944,20162512092540-562,0,True
15945,20163512093528-91,0,True
15946,20165212095235-202,0,True
15947,20160812100806-592,0,True
15948,20164612014639-595,0,True
15949,20161312031302-378,0,True
15950,20162312032319-966,0,True
15951,20163312053308-28,0,True
15952,20161612061610-683,0,True
15953,20160212080211-237,0,True
15954,20164713014752-69,0,True
15955,20163313043323-363,0,True
15956,20162813052814-795,0,True
15957,20165413065453-457,0,True
15958,20161313071319-481,0,True
15959,20161613071642-414,0,True
15960,20163813073824-927,0,True
15961,20165713075714-669,0,True
15962,20160313080303-229,0,True
15963,20163413113412-690,0,True
15964,20165713125739-200,0,True
15965,20161913021953-265,0,True
15966,20163013043019-946,0,True
15967,20163613043657-70,0,True
15968,20165413045401-707,0,True
15969,20161213051244-398,0,True
15970,20162313052322-639,0,True
15971,20164113084104-408,0,True
15972,20160013100042-450,0,True
15973,20163013103018-177,0,True
15974,20163113113125-623,0,True
15975,20165914015913-595,0,True
15976,20161014021034-794,0,True
15977,20161114021103-936,0,True
15978,20160014050009-978,0,True
15979,20161414051430-898,0,True
15980,20161614061602-713,0,True
15981,20165214065227-843,0,True
15982,20161114071103-211,0,True
15983,20163014083001-242,0,True
15984,20163314093327-20,0,True
15985,20164014094005-918,0,True
15986,20164014104038-713,0,True
15987,20161014121038-59,0,True
15988,20161614121624-859,0,True
15989,20162614122642-36,0,True
15990,20162814032850-29,0,True
15991,20161014091059-781,0,True
15992,20165614095610-994,0,True
15993,20165314105324-405,0,True
15994,20165814105806-276,0,True
15995,20163315023315-701,0,True
15996,20162415062414-539,0,True
15997,20163015063000-620,0,True
15998,20165215075251-645,0,True
15999,20165415075414-121,0,True
16000,20161115101140-983,0,True
16001,20161215111234-207,0,True
16002,20162415112428-38,0,True
16003,20162515112544-439,0,True
16004,20160315120351-132,0,True
16005,20165415125414-43,0,True
16006,20162515032547-821,0,True
16007,20163715033722-346,0,True
16008,20161615041625-636,0,True
16009,20163215053234-916,0,True
16010,20163515093506-752,0,True
16011,20161316121329-391,0,True
16012,20163016033037-38,0,True
16013,20163016033049-181,0,True
16014,20161616041620-691,0,True
16015,20162016042009-522,0,True
16016,20165716045737-959,0,True
16017,20161116061132-184,0,True
16018,20164016064007-679,0,True
16019,20164116084159-130,0,True
16020,20164516084510-894,0,True
16021,20163516113501-605,0,True
16022,20164816114803-136,0,True
16023,20161316021330-994,0,True
16024,20161516021529-836,0,True
16025,20165816025857-784,0,True
16026,20161116041109-645,0,True
16027,20161016051025-689,0,True
16028,20165416075422-244,0,True
16029,20161116101151-711,0,True
16030,20162517042557-555,0,True
16031,20165317045355-184,0,True
16032,20161217051212-856,0,True
16033,20162717072748-138,0,True
16034,20161017101003-233,0,True
16035,20162917102943-465,0,True
16036,20164317104347-721,0,True
16037,20164417114453-337,0,True
16038,20163517023540-483,0,True
16039,20164517024530-84,0,True
16040,20163417033429-183,0,True
16041,20163517043517-628,0,True
16042,20163617063617-212,0,True
16043,20165817075837-11,0,True
16044,20161317111348-498,0,True
16045,20160018120058-894,0,True
16046,20162618122654-527,0,True
16047,20161318021312-282,0,True
16048,20160318030343-714,0,True
16049,20164718064732-521,0,True
16050,20161018071050-497,0,True
16051,20165618075655-217,0,True
16052,20163718083715-219,0,True
16053,20162618092621-459,0,True
16054,20163118093140-363,0,True
16055,20161518021532-823,0,True
16056,20165118025121-645,0,True
16057,20163918033922-943,0,True
16058,20165018085015-160,0,True
16059,20164318104353-134,0,True
16060,20165618105616-548,0,True
16061,20163118113148-374,0,True
16062,20160219120200-325,0,True
16063,20161519011518-771,0,True
16064,20160819020855-792,0,True
16065,20163819043831-22,0,True
16066,20161019061000-854,0,True
16067,20163219113246-923,0,True
16068,20160019010054-328,0,True
16069,20161019011001-178,0,True
16070,20161319021325-931,0,True
16071,20161319021326-304,0,True
16072,20163419043407-294,0,True
16073,20164619054604-411,0,True
16074,20163819113814-30,0,True
16075,20162320032331-10,0,True
16076,20163120053136-149,0,True
16077,20165120055118-399,0,True
16078,20165820065843-345,0,True
16079,20160820070808-513,0,True
16080,20164120084141-631,0,True
16081,20165720095740-833,0,True
16082,20160420110409-58,0,True
16083,20161120111152-455,0,True
16084,20164220114233-678,0,True
16085,20160220120245-802,0,True
16086,20160020030000-577,1,True
16087,20161720031726-661,0,True
16088,20164220044223-878,0,True
16089,20164820044807-41,0,True
16090,20164820074841-248,0,True
16091,20163320093304-381,0,True
16092,20164621124625-509,0,True
16093,20160921010925-954,0,True
16094,20163821013839-870,0,True
16095,20160521020546-911,0,True
16096,20164021024051-29,0,True
16097,20165321095304-971,0,True
16098,20163321103309-240,0,True
16099,20160221110200-103,0,True
16100,20163721023754-236,0,True
16101,20164321034331-854,0,True
16102,20161121041140-915,0,True
16103,20160321100355-666,0,True
16104,20164222054251-811,0,True
16105,20160522070503-334,0,True
16106,20160522070509-90,0,True
16107,20163522073549-627,0,True
16108,20165122085127-981,0,True
16109,20162422092448-595,0,True
16110,20162722102743-439,0,True
16111,20165222105209-198,1,True
16112,20164322114323-359,0,True
16113,20165422115408-769,0,True
16114,20162822032852-611,0,True
16115,20164022034004-339,0,True
16116,20165522035512-33,0,True
16117,20164622054651-371,0,True
16118,20162322082332-710,0,True
16119,20162522082520-193,0,True
16120,20165722085747-401,0,True
16121,20165723125757-678,0,True
16122,20160023010029-342,0,True
16123,20165223015202-492,0,True
16124,20165523025525-385,0,True
16125,20165023035031-898,0,True
16126,20165623035618-218,0,True
16127,20161823061849-974,0,True
16128,20163723063736-15,0,True
16129,20164123064147-676,0,True
16130,20161223071247-478,0,True
16131,20164523074525-248,0,True
16132,20163023083034-310,0,True
16133,20165423085433-384,0,True
16134,20163423103414-786,0,True
16135,20165023115055-305,0,True
16136,20161323021336-48,0,True
16137,20161223051213-210,0,True
16138,20160223080250-771,0,True
16139,20163723083724-326,0,True
16140,20165124125143-418,0,True
16141,20164324034317-931,0,True
16142,20164424034411-296,0,True
16143,20164024044023-335,0,True
16144,20163924063906-705,0,True
16145,20162024072026-95,0,True
16146,20163324073336-290,0,True
16147,20161224081237-216,0,True
16148,20163424113405-482,0,True
16149,20161224121208-822,0,True
16150,20164124024135-223,1,True
16151,20161424031445-539,0,True
16152,20164924034950-426,0,True
16153,20162124052154-798,0,True
16154,20162524052535-140,0,True
16155,20160624100651-301,0,True
16156,20162124102107-946,0,True
16157,20160225120226-427,0,True
16158,20163225013259-584,0,True
16159,20165825015806-72,0,True
16160,20162625032619-570,0,True
16161,20162725052728-86,0,True
16162,20161425061457-1,0,True
16163,20164925064908-84,0,True
16164,20162225092246-877,0,True
16165,20162925092913-197,0,True
16166,20161325101344-225,0,True
16167,20162825112824-770,0,True
16168,20165125125125-421,0,True
16169,20163925013953-631,0,True
16170,20160925020958-474,0,True
16171,20162725032738-617,0,True
16172,20163525043549-664,0,True
16173,20164225044238-219,0,True
16174,20164725044753-186,0,True
16175,20163725053751-65,0,True
16176,20165225065205-339,0,True
16177,20162926122943-124,0,True
16178,20164326044311-14,0,True
16179,20160126050110-311,0,True
16180,20160926050914-318,0,True
16181,20160926060956-131,0,True
16182,20161426061407-959,0,True
16183,20160226100254-894,0,True
16184,20161526101546-346,0,True
16185,20161326021314-134,0,True
16186,20163926023906-619,0,True
16187,20161226081207-815,0,True
16188,20165826085838-924,0,True
16189,20164026094009-351,0,True
16190,20160626110628-349,0,True
16191,20163827023806-790,0,True
16192,20162527072544-542,0,True
16193,20163527073527-483,0,True
16194,20162227092252-607,0,True
16195,20163327093318-143,0,True
16196,20161627021649-751,0,True
16197,20163627023633-570,0,True
16198,20164527024509-467,0,True
16199,20161627051615-333,0,True
16200,20164627074620-995,0,True
16201,20160027080023-595,0,True
16202,20162727082737-830,0,True
16203,20165727085748-96,0,True
16204,20163627093637-547,0,True
16205,20160027110053-825,0,True
16206,20164127114122-0,0,True
16207,20162428122454-147,0,True
16208,20160628010625-497,0,True
16209,20161728011701-62,0,True
16210,20162228012245-311,0,True
16211,20161228041200-219,0,True
16212,20164528054529-560,0,True
16213,20163228063227-918,0,True
16214,20165228065242-954,0,True
16215,20160228070246-880,0,True
16216,20164728094747-65,0,True
16217,20163228103212-370,0,True
16218,20162128012116-871,0,True
16219,20162928012941-901,0,True
16220,20165728015702-554,0,True
16221,20162328022334-655,0,True
16222,20164328024316-746,0,True
16223,20160528060510-629,0,True
16224,20162828082843-937,0,True
16225,20164828094844-150,0,True
16226,20164328104317-49,0,True
16227,20160229040208-333,0,True
16228,20165629065612-923,0,True
16229,20162229082222-637,0,True
16230,20165829085835-868,0,True
16231,20162629092659-803,0,True
16232,20162829102832-993,0,True
16233,20160729020750-9,0,True
16234,20161129031115-732,0,True
16235,20164729034741-444,0,True
16236,20160929070918-527,0,True
16237,20162629102630-517,0,True
16238,20162029112037-323,0,True
16239,20164901124926-505,0,True
16240,20162401032410-101,0,True
16241,20161901051945-109,0,True
16242,20164601054619-12,0,True
16243,20164601094646-540,0,True
16244,20160801100858-954,0,True
16245,20160801110857-327,0,True
16246,20165201115250-85,0,True
16247,20163501123550-700,0,True
16248,20164701124736-81,0,True
16249,20161501011537-593,0,True
16250,20160201030212-464,0,True
16251,20163901043959-297,0,True
16252,20162201072229-587,0,True
16253,20165001075012-996,0,True
16254,20163001093037-333,0,True
16255,20163101113135-484,0,True
16256,20165002125056-740,0,True
16257,20165102125125-359,0,True
16258,20164702054708-673,0,True
16259,20161502071558-876,0,True
16260,20161302081317-941,0,True
16261,20162502082558-765,0,True
16262,20163102113119-141,0,True
16263,20164902114915-181,0,True
16264,20165702125748-81,0,True
16265,20163102013126-382,0,True
16266,20164202014212-461,0,True
16267,20165602015659-648,0,True
16268,20160102020135-346,0,True
16269,20165102025154-428,0,True
16270,20164002044021-783,0,True
16271,20164902054957-61,0,True
16272,20163202083243-779,0,True
16273,20163702113710-734,0,True
16274,20165403015457-628,0,True
16275,20161103021117-902,0,True
16276,20161903021930-903,0,True
16277,20164103024124-839,0,True
16278,20162203032225-13,0,True
16279,20164103034110-967,0,True
16280,20164503034524-731,0,True
16281,20163003073041-652,0,True
16282,20161503081526-237,1,True
16283,20164403094416-53,0,True
16284,20162703022731-731,0,True
16285,20163203053259-669,0,True
16286,20164603054655-424,0,True
16287,20160903070928-461,0,True
16288,20164203074221-545,0,True
16289,20162603082623-981,0,True
16290,20160903090924-797,0,True
16291,20160804120855-425,0,True
16292,20161904041910-911,0,True
16293,20165804055839-667,0,True
16294,20164504064540-547,7,True
16295,20162604102614-922,0,True
16296,20162904122951-717,37,True
16297,20163504123558-966,0,True
16298,20164304124315-405,0,True
16299,20164904124929-262,0,True
16300,20161104051124-153,0,True
16301,20165504075518-313,0,True
16302,20161804091817-454,0,True
16303,20165104105158-690,0,True
16304,20162604112643-851,0,True
16305,20165605125656-800,0,True
16306,20160005010052-7,0,True
16307,20163905023927-778,0,True
16308,20163005033050-696,0,True
16309,20160405050443-721,0,True
16310,20164705054717-636,0,True
16311,20161005061003-915,0,True
16312,20160705070727-876,0,True
16313,20161505071505-888,0,True
16314,20161905071929-794,13,True
16315,20164205074208-727,0,True
16316,20160705080752-968,0,True
16317,20161905081944-271,0,True
16318,20164705094758-115,0,True
16319,20161705021746-203,0,True
16320,20165105025128-10,0,True
16321,20160605050645-673,0,True
16322,20162705052756-899,0,True
16323,20164105074141-834,0,True
16324,20163805083817-539,0,True
16325,20161005101026-599,0,True
16326,20165805105849-155,0,True
16327,20164206044212-258,0,True
16328,20160806080849-91,0,True
16329,20161606081616-4,0,True
16330,20163206093223-680,0,True
16331,20163806093839-266,0,True
16332,20164806114843-475,0,True
16333,20160206010241-614,0,True
16334,20163406023455-436,0,True
16335,20163406043425-969,0,True
16336,20160706050747-283,0,True
16337,20162806052807-618,0,True
16338,20165806055834-355,0,True
16339,20165806085809-974,0,True
16340,20163706103722-675,0,True
16341,20163207023241-652,0,True
16342,20162807032822-885,0,True
16343,20163907043939-551,0,True
16344,20164507054522-777,0,True
16345,20165007055045-571,0,True
16346,20163407073431-85,0,True
16347,20165307075317-823,0,True
16348,20165707075701-28,0,True
16349,20160007090016-320,0,True
16350,20164007104033-327,0,True
16351,20165107105131-89,0,True
16352,20160107110112-898,0,True
16353,20164307024350-863,0,True
16354,20162007032057-831,0,True
16355,20161507041546-723,0,True
16356,20163007043005-603,12,True
16357,20161307051323-788,0,True
16358,20165807065833-85,0,True
16359,20163007073007-809,0,True
16360,20163808123826-359,0,True
16361,20160408080425-810,0,True
16362,20160608090610-258,0,True
16363,20161608111648-744,0,True
16364,20163308013327-481,0,True
16365,20164608014654-758,0,True
16366,20165708015722-378,0,True
16367,20160108030126-871,0,True
16368,20164308034309-613,0,True
16369,20163008043035-293,0,True
16370,20160408060432-898,0,True
16371,20161708071717-684,0,True
16372,20164208094220-459,0,True
16373,20162009122009-762,0,True
16374,20161509041539-661,0,True
16375,20161709071754-131,0,True
16376,20162109092105-514,0,True
16377,20162209102237-376,0,True
16378,20163909113942-242,0,True
16379,20164109014140-897,0,True
16380,20164809014819-156,0,True
16381,20160009020006-963,0,True
16382,20160209020253-124,0,True
16383,20164209024218-716,0,True
16384,20164709044741-694,0,True
16385,20162109052139-423,0,True
16386,20161509101553-614,0,True
16387,20164710124739-382,0,True
16388,20163410013431-415,0,True
16389,20164710014722-566,0,True
16390,20160310040318-473,0,True
16391,20162210062240-106,0,True
16392,20165410065453-515,0,True
16393,20162410082431-935,0,True
16394,20162610082644-975,0,True
16395,20164410094421-13,0,True
16396,20165210115211-292,0,True
16397,20165110025106-809,0,True
16398,20160810030805-143,0,True
16399,20161910041916-79,0,True
16400,20164210044205-605,0,True
16401,20162310052319-789,0,True
16402,20162910062924-412,0,True
16403,20165310065330-513,0,True
16404,20165310075310-809,0,True
16405,20162610092634-177,0,True
16406,20161210111228-205,0,True
16407,20165211125236-187,0,True
16408,20163811083809-819,0,True
16409,20161411101448-383,0,True
16410,20162011102045-277,0,True
16411,20162111102127-992,0,True
16412,20163511103541-184,0,True
16413,20161011011030-821,0,True
16414,20164311024329-447,0,True
16415,20164911034916-947,0,True
16416,20165011035036-191,0,True
16417,20161811041813-454,0,True
16418,20162811042816-300,0,True
16419,20163311043356-730,0,True
16420,20165011065037-794,0,True
16421,20162711082732-174,0,True
16422,20164911114915-619,0,True
16423,20162312022308-329,0,True
16424,20160312050334-768,0,True
16425,20160912080949-307,0,True
16426,20163612093621-781,0,True
16427,20165012115022-717,0,True
16428,20161412121444-732,0,True
16429,20162812122842-802,0,True
16430,20163912023917-526,0,True
16431,20160912030938-853,0,True
16432,20164212034242-81,0,True
16433,20165712035755-385,0,True
16434,20161612081653-780,0,True
16435,20165312085301-88,0,True
16436,20163112093128-916,0,True
16437,20160113120146-315,0,True
16438,20160513050544-449,0,True
16439,20163213053255-820,0,True
16440,20161213061238-98,0,True
16441,20165313095304-335,0,True
16442,20165913095939-832,0,True
16443,20160613110626-504,0,True
16444,20162213122220-952,0,True
16445,20164313124301-549,0,True
16446,20160413020454-799,0,True
16447,20162813022856-472,0,True
16448,20160513030527-362,0,True
16449,20162013032005-478,0,True
16450,20165513035537-369,0,True
16451,20164013054004-312,0,True
16452,20165213055253-969,0,True
16453,20162413082424-947,0,True
16454,20163813083850-953,0,True
16455,20163913083920-592,0,True
16456,20165213085258-52,0,True
16457,20165013105025-881,0,True
16458,20165813115843-137,0,True
16459,20161014121051-972,0,True
16460,20162214022236-930,0,True
16461,20164614024615-51,0,True
16462,20161114041156-481,0,True
16463,20165014055013-401,0,True
16464,20160414060451-781,0,True
16465,20163314063315-455,0,True
16466,20165514065504-776,0,True
16467,20161714081709-960,0,True
16468,20163114083121-891,0,True
16469,20162814092854-973,0,True
16470,20161414101428-457,0,True
16471,20163314103301-502,0,True
16472,20165414125446-184,0,True
16473,20163214023239-288,0,True
16474,20163314063318-652,0,True
16475,20165914075959-50,0,True
16476,20160815120850-592,0,True
16477,20162115012102-974,0,True
16478,20165115025112-428,0,True
16479,20162815032808-436,0,True
16480,20160515080531-944,0,True
16481,20162315092308-451,0,True
16482,20162115112148-126,0,True
16483,20165115015131-941,0,True
16484,20162715022745-426,0,True
16485,20161915031942-373,0,True
16486,20162815032840-130,0,True
16487,20162215042221-763,0,True
16488,20160115050109-291,0,True
16489,20163915053916-246,0,True
16490,20164115064144-56,0,True
16491,20162215112205-551,0,True
16492,20161516121504-96,0,True
16493,20162016012027-544,0,True
16494,20165216015245-60,0,True
16495,20163016023052-843,0,True
16496,20161316041313-82,0,True
16497,20161916041932-623,0,True
16498,20164916044907-881,0,True
16499,20161016061005-853,0,True
16500,20161116081108-938,0,True
16501,20163016083020-721,0,True
16502,20164416104425-318,0,True
16503,20165616105630-634,0,True
16504,20162616112645-902,0,True
16505,20160316020309-106,0,True
16506,20165716025718-637,0,True
16507,20162516042550-152,0,True
16508,20162116052146-778,0,True
16509,20162416052453-708,0,True
16510,20162417122436-321,0,True
16511,20164317124336-786,0,True
16512,20165617035632-618,0,True
16513,20161917061925-895,0,True
16514,20163317083303-679,0,True
16515,20162017092031-477,0,True
16516,20164717094726-524,0,True
16517,20163917113906-264,0,True
16518,20164017114010-155,0,True
16519,20165117045137-283,1,True
16520,20163217053226-2,0,True
16521,20163617053624-323,0,True
16522,20165817055807-542,0,True
16523,20163017073031-327,0,True
16524,20163217073255-223,0,True
16525,20163517083504-443,0,True
16526,20164617084612-764,0,True
16527,20160117090159-132,0,True
16528,20161417111435-606,0,True
16529,20164518024535-701,0,True
16530,20161218061229-69,0,True
16531,20161318071354-82,0,True
16532,20162118082141-424,0,True
16533,20163518083510-37,0,True
16534,20165118105114-261,0,True
16535,20160818120830-969,0,True
16536,20160118020119-534,0,True
16537,20160218030213-867,0,True
16538,20162818032836-978,0,True
16539,20161918041917-915,0,True
16540,20165718045722-622,0,True
16541,20161318061320-248,0,True
16542,20162318072355-625,0,True
16543,20164818094804-307,0,True
16544,20163719123751-437,0,True
16545,20160819010850-199,0,True
16546,20161119031144-42,0,True
16547,20164019054041-821,0,True
16548,20165319105323-479,0,True
16549,20164019114057-442,0,True
16550,20160919120906-801,0,True
16551,20163119013106-9,0,True
16552,20164119014153-926,0,True
16553,20164419034402-43,0,True
16554,20161819041857-146,0,True
16555,20163219063206-215,0,True
16556,20165819065837-802,0,True
16557,20162519072527-588,0,True
16558,20163819073808-793,0,True
16559,20165420125432-744,0,True
16560,20164820014819-312,0,True
16561,20163720033707-521,0,True
16562,20163720043755-990,0,True
16563,20164420054411-706,0,True
16564,20161320061327-457,0,True
16565,20160120080105-935,0,True
16566,20165420085420-575,0,True
16567,20162820102852-234,0,True
16568,20160820110804-806,0,True
16569,20165120015101-809,0,True
16570,20165220035207-201,0,True
16571,20161120041131-715,0,True
16572,20160320050339-77,0,True
16573,20164220084220-409,0,True
16574,20165320085323-499,0,True
16575,20163020103052-447,0,True
16576,20161021121016-490,0,True
16577,20161321031325-459,0,True
16578,20163221073202-720,0,True
16579,20164521074513-194,0,True
16580,20160521080538-255,0,True
16581,20162221092212-327,0,True
16582,20162921092949-311,0,True
16583,20160821110841-900,0,True
16584,20165821015830-729,0,True
16585,20160921020929-449,0,True
16586,20165421035454-60,0,True
16587,20165521035552-890,0,True
16588,20164221044239-14,0,True
16589,20160721050736-319,0,True
16590,20165921055938-176,0,True
16591,20162221062206-497,0,True
16592,20165321095316-520,0,True
16593,20161121101111-883,0,True
16594,20164721104718-847,0,True
16595,20160721110706-983,0,True
16596,20162121112102-624,0,True
16597,20162222072259-549,0,True
16598,20162922072900-672,0,True
16599,20163922073947-374,0,True
16600,20160322120305-250,0,True
16601,20160922120953-641,0,True
16602,20161522011512-651,0,True
16603,20162822022818-976,0,True
16604,20163322043304-670,0,True
16605,20162322062316-702,0,True
16606,20162622092600-14,0,True
16607,20160822110827-455,0,True
16608,20160223030208-498,0,True
16609,20165223045254-116,0,True
16610,20162223062219-443,0,True
16611,20162423082405-419,0,True
16612,20161123091100-10,0,True
16613,20161523101514-133,0,True
16614,20164023114031-753,0,True
16615,20162623022635-132,0,True
16616,20165823025848-881,0,True
16617,20163023043021-485,0,True
16618,20163723043710-796,0,True
16619,20162823052804-141,0,True
16620,20160323070337-197,0,True
16621,20161023081040-141,0,True
16622,20160623090611-424,0,True
16623,20162124122114-199,0,True
16624,20162324042345-840,0,True
16625,20165424045441-322,0,True
16626,20160924110919-469,0,True
16627,20161324111321-629,0,True
16628,20161624111602-236,0,True
16629,20165624125612-641,2,True
16630,20162024012032-116,0,True
16631,20165224015231-475,0,True
16632,20162624032628-530,0,True
16633,20163724043746-132,0,True
16634,20164524044525-73,0,True
16635,20164724064735-919,0,True
16636,20161724081743-166,0,True
16637,20161924091953-788,0,True
16638,20165724105725-452,0,True
16639,20162224112231-78,0,True
16640,20162525122527-168,0,True
16641,20164425014459-246,0,True
16642,20165325025305-781,0,True
16643,20164825034829-378,0,True
16644,20164025064025-489,0,True
16645,20163125083158-7,1,True
16646,20164025024048-911,0,True
16647,20160925040912-703,0,True
16648,20163325043334-711,0,True
16649,20164825044829-906,0,True
16650,20165025055035-861,0,True
16651,20164125074111-209,0,True
16652,20162625082631-18,0,True
16653,20164125084149-707,0,True
16654,20160025090004-14,0,True
16655,20162725092744-763,0,True
16656,20164525094550-964,0,True
16657,20162325102350-62,0,True
16658,20165526035533-163,0,True
16659,20163526053541-12,0,True
16660,20160726070754-116,0,True
16661,20163326093340-289,0,True
16662,20160126100124-142,0,True
16663,20162226112259-263,0,True
16664,20165826115832-300,0,True
16665,20165826025856-222,0,True
16666,20160226030201-278,0,True
16667,20160526030503-473,0,True
16668,20163926033947-234,0,True
16669,20161826041823-143,0,True
16670,20162426072441-443,0,True
16671,20164426074452-19,0,True
16672,20160226090202-887,0,True
16673,20162826092837-505,0,True
16674,20160227120208-436,0,True
16675,20164027124056-129,0,True
16676,20165327125334-1,0,True
16677,20162627062645-150,0,True
16678,20164427064415-54,0,True
16679,20160327070314-50,0,True
16680,20160427080408-432,0,True
16681,20162627082658-513,0,True
16682,20163227083231-814,0,True
16683,20162327092300-592,0,True
16684,20164727114740-156,0,True
16685,20162627012641-683,0,True
16686,20160327020352-907,0,True
16687,20160727020736-139,0,True
16688,20164127024103-867,0,True
16689,20162727042700-932,0,True
16690,20165727045724-857,0,True
16691,20162827082805-548,0,True
16692,20163827113811-704,0,True
16693,20165628125655-86,0,True
16694,20160228050205-695,0,True
16695,20161128071109-682,0,True
16696,20163428093405-416,0,True
16697,20162828102803-514,0,True
16698,20163028103024-670,0,True
16699,20160928110911-195,0,True
16700,20162228122208-231,0,True
16701,20163328043315-467,0,True
16702,20163828043838-116,0,True
16703,20160628050614-907,0,True
16704,20163828083840-522,0,True
16705,20162928092952-895,0,True
16706,20161328101303-792,0,True
16707,20163028103024-681,0,True
16708,20160729010759-734,0,True
16709,20164429054420-958,0,True
16710,20161029061031-458,0,True
16711,20161929061911-588,0,True
16712,20162829062840-985,0,True
16713,20163929063929-340,0,True
16714,20164729084736-175,0,True
16715,20161529091540-271,0,True
16716,20165929105935-538,0,True
16717,20160029010023-538,0,True
16718,20161329021330-148,0,True
16719,20161829041856-894,0,True
16720,20160929070914-370,0,True
16721,20165529115520-768,0,True
16722,20163930123942-893,0,True
16723,20165130015132-310,0,True
16724,20165130035118-304,0,True
16725,20163830053806-629,0,True
16726,20161030061009-451,0,True
16727,20164030064024-449,0,True
16728,20165830095817-828,0,True
16729,20162230102222-13,0,True
16730,20161430111436-782,0,True
16731,20164330114332-71,0,True
16732,20160830120851-336,0,True
16733,20164930014958-25,0,True
16734,20165630025650-814,0,True
16735,20165730025738-522,0,True
16736,20161630051643-925,0,True
16737,20162430052431-11,0,True
16738,20160730060758-663,0,True
16739,20165930065938-555,0,True
16740,20161430071413-581,0,True
16741,20163030073046-270,0,True
16742,20164631124644-547,0,True
16743,20165231025204-744,0,True
16744,20163731063755-518,0,True
16745,20164431064422-664,0,True
16746,20165431065421-916,0,True
16747,20165631105644-741,0,True
16748,20164331114302-784,0,True
16749,20163331013313-627,0,True
16750,20160431020436-103,0,True
16751,20161731021739-422,3,True
16752,20160731030724-544,0,True
16753,20161231041252-530,0,True
16754,20164131044141-678,0,True
16755,20161531071554-247,0,True
16756,20162531082510-866,0,True
16757,20164231094241-813,0,True
16758,20164431094422-544,0,True
16759,20161931111903-703,0,True
16760,20162731112709-695,0,True
16761,20165631115610-378,0,True
16762,20161101011121-640,0,True
16763,20164301024306-759,0,True
16764,20163101073143-373,0,True
16765,20161901101956-512,0,True
16766,20164801114805-936,0,True
16767,20164801124812-623,0,True
16768,20165801025812-304,0,True
